imdb_id,title,views_computed,actual_views,error,abs_error,pct_error,abs_pct_error
tt29921070,Karma,2527855,28600000.0,-26072145.0,26072145.0,-91.16134615384615,91.16134615384615
tt12547822,Run Rabbit Run,996836,28600000.0,-27603164.0,27603164.0,-96.51455944055944,96.51455944055944
tt36724865,Our Unwritten Seoul,1754195,28600000.0,-26845805.0,26845805.0,-93.86645104895105,93.86645104895105
tt29921070,Karma,1904982,28600000.0,-26695018.0,26695018.0,-93.33922377622378,93.33922377622378
tt12004280,Too Hot to Handle,1767356,28600000.0,-26832644.0,26832644.0,-93.82043356643356,93.82043356643356
tt12004280,Too Hot to Handle,1285350,28600000.0,-27314650.0,27314650.0,-95.50576923076923,95.50576923076923
tt5719748,Cold Pursuit,801284,28600000.0,-27798716.0,27798716.0,-97.1983076923077,97.1983076923077
tt36724865,Our Unwritten Seoul,2487665,28600000.0,-26112335.0,26112335.0,-91.30187062937063,91.30187062937063
tt12004280,Too Hot to Handle,1606687,28600000.0,-26993313.0,26993313.0,-94.3822132867133,94.3822132867133
tt12004280,Too Hot to Handle,1606687,28600000.0,-26993313.0,26993313.0,-94.3822132867133,94.3822132867133
tt12004280,Too Hot to Handle,1767356,28600000.0,-26832644.0,26832644.0,-93.82043356643356,93.82043356643356
tt12004280,Too Hot to Handle,1285350,28600000.0,-27314650.0,27314650.0,-95.50576923076923,95.50576923076923
tt31171500,Resident Playbook,1938466,28300000.0,-26361534.0,26361534.0,-93.15029681978798,93.15029681978798
tt31171500,Resident Playbook,2491690,28300000.0,-25808310.0,25808310.0,-91.19544169611308,91.19544169611308
tt30428143,Apple Cider Vinegar,2405319,28200000.0,-25794681.0,25794681.0,-91.4705,91.4705
tt21874396,Parasyte: The Grey,2212073,28100000.0,-25887927.0,25887927.0,-92.12785409252669,92.12785409252669
tt29260436,GTMax,780133,28000000.0,-27219867.0,27219867.0,-97.21381071428571,97.21381071428571
tt11311302,Vikings: Valhalla,2393558,28000000.0,-25606442.0,25606442.0,-91.45157857142857,91.45157857142857
tt11311302,Vikings: Valhalla,2393558,28000000.0,-25606442.0,25606442.0,-91.45157857142857,91.45157857142857
tt11311302,Vikings: Valhalla,2175962,28000000.0,-25824038.0,25824038.0,-92.22870714285715,92.22870714285715
tt19500164,Nimona,1485858,27900000.0,-26414142.0,26414142.0,-94.6743440860215,94.6743440860215
tt15567174,The Fall of the House of Usher,2410288,27500000.0,-25089712.0,25089712.0,-91.23531636363637,91.23531636363637
tt34231642,The Crystal Cuckoo,2270423,27500000.0,-25229577.0,25229577.0,-91.74391636363637,91.74391636363637
tt30817086,"Old Dog, New Tricks",2071038,27500000.0,-25428962.0,25428962.0,-92.46895272727272,92.46895272727272
tt28267514,"Thank You, Next",1990696,27500000.0,-25509304.0,25509304.0,-92.76110545454546,92.76110545454546
tt15567174,Seni chorlagan vaqt,998397,27500000.0,-26501603.0,26501603.0,-96.36946545454546,96.36946545454546
tt28267514,"Thank You, Next",2352641,27500000.0,-25147359.0,25147359.0,-91.44494181818182,91.44494181818182
tt30817086,"Old Dog, New Tricks",2252725,27500000.0,-25247275.0,25247275.0,-91.80827272727274,91.80827272727274
tt34692051,Old Money,2295027,27500000.0,-25204973.0,25204973.0,-91.65444727272727,91.65444727272727
tt34692051,Old Money,2295027,27500000.0,-25204973.0,25204973.0,-91.65444727272727,91.65444727272727
tt28267514,"Thank You, Next",2352641,27500000.0,-25147359.0,25147359.0,-91.44494181818182,91.44494181818182
tt31092106,The Lady's Companion,2074248,27400000.0,-25325752.0,25325752.0,-92.42975182481752,92.42975182481752
tt18278698,Untitled Dave Chappelle stand-up special,1100722,27400000.0,-26299278.0,26299278.0,-95.98276642335767,95.98276642335767
tt32932523,Worst Ex Ever,1481035,27300000.0,-25818965.0,25818965.0,-94.57496336996337,94.57496336996337
tt9873892,They Cloned Tyrone,1329880,27300000.0,-25970120.0,25970120.0,-95.1286446886447,95.1286446886447
tt29899148,Jurassic World: Chaos Theory,2273902,27300000.0,-25026098.0,25026098.0,-91.67068864468865,91.67068864468865
tt29899148,Jurassic World: Chaos Theory,1924071,27300000.0,-25375929.0,25375929.0,-92.95212087912088,92.95212087912088
tt29899148,Jurassic World: Chaos Theory,1924071,27300000.0,-25375929.0,25375929.0,-92.95212087912088,92.95212087912088
tt29899148,Jurassic World: Chaos Theory,1924071,27300000.0,-25375929.0,25375929.0,-92.95212087912088,92.95212087912088
tt28631067,Toxic Town,2508391,27300000.0,-24791609.0,24791609.0,-90.81175457875457,90.81175457875457
tt33098081,The Royals,2114167,27200000.0,-25085833.0,25085833.0,-92.22732720588235,92.22732720588235
tt13664452,Yu Yu Hakusho,1966720,27200000.0,-25233280.0,25233280.0,-92.76941176470588,92.76941176470588
tt33098081,The Royals,2114167,27200000.0,-25085833.0,25085833.0,-92.22732720588235,92.22732720588235
tt34058121,The Lost Childrenn,844332,27200000.0,-26355668.0,26355668.0,-96.89583823529412,96.89583823529412
tt26670955,A Man on the Inside,2305291,27100000.0,-24794709.0,24794709.0,-91.49339114391144,91.49339114391144
tt26670955,A Man on the Inside,2724435,27100000.0,-24375565.0,24375565.0,-89.94673431734317,89.94673431734317
tt31556143,Homicide,1452483,27000000.0,-25547517.0,25547517.0,-94.62043333333334,94.62043333333334
tt31556143,Homicide,1229024,27000000.0,-25770976.0,25770976.0,-95.44805925925925,95.44805925925925
tt1790864,The Maze Runner,1127131,27000000.0,-25872869.0,25872869.0,-95.82544074074075,95.82544074074075
tt28118211,A Good Girl's Guide to Murder,2530318,26900000.0,-24369682.0,24369682.0,-90.59361338289963,90.59361338289963
tt28118211,A Good Girl's Guide to Murder,1015403,26900000.0,-25884597.0,25884597.0,-96.22526765799256,96.22526765799256
tt3794354,Sonic the Hedgehog,1163572,26900000.0,-25736428.0,25736428.0,-95.67445353159852,95.67445353159852
tt28118211,A Good Girl's Guide to Murder,2141038,26900000.0,-24758962.0,24758962.0,-92.04075092936803,92.04075092936803
tt6467266,Sing 2,1339912,26800000.0,-25460088.0,25460088.0,-95.00032835820895,95.00032835820895
tt32307218,Dancing for the Devil: The 7M TikTok Cult,1461136,26700000.0,-25238864.0,25238864.0,-94.52758052434457,94.52758052434457
tt28129282,Blood Coast,2073673,26600000.0,-24526327.0,24526327.0,-92.20423684210526,92.20423684210526
tt28129282,Blood Coast,2073673,26600000.0,-24526327.0,24526327.0,-92.20423684210526,92.20423684210526
tt7134908,Elite,2168529,26500000.0,-24331471.0,24331471.0,-91.81687169811322,91.81687169811322
tt7134908,Elite,2385382,26500000.0,-24114618.0,24114618.0,-90.99855849056604,90.99855849056604
tt7134908,Elite,2168529,26500000.0,-24331471.0,24331471.0,-91.81687169811322,91.81687169811322
tt7134908,Elite,2385382,26500000.0,-24114618.0,24114618.0,-90.99855849056604,90.99855849056604
tt7134908,Elite,1734823,26500000.0,-24765177.0,24765177.0,-93.45349811320754,93.45349811320754
tt7134908,Elite,1734823,26500000.0,-24765177.0,24765177.0,-93.45349811320754,93.45349811320754
tt7134908,Elite,1734823,26500000.0,-24765177.0,24765177.0,-93.45349811320754,93.45349811320754
tt7134908,Elite,1734823,26500000.0,-24765177.0,24765177.0,-93.45349811320754,93.45349811320754
tt27951663,Fatal Seduction,1856664,26400000.0,-24543336.0,24543336.0,-92.96718181818181,92.96718181818181
tt3411444,Ferdinand,1113136,26400000.0,-25286864.0,25286864.0,-95.78357575757576,95.78357575757576
tt11057302,Madame Web,1320456,26400000.0,-25079544.0,25079544.0,-94.99827272727272,94.99827272727272
tt15748830,Jaane Jaan,1073468,26400000.0,-25326532.0,25326532.0,-95.93383333333333,95.93383333333333
tt27951663,Fatal Seduction,2194239,26400000.0,-24205761.0,24205761.0,-91.68848863636364,91.68848863636364
tt15473010,The Tailor,1500227,26300000.0,-24799773.0,24799773.0,-94.29571482889733,94.29571482889733
tt15473010,The Tailor,1500227,26300000.0,-24799773.0,24799773.0,-94.29571482889733,94.29571482889733
tt15473010,The Tailor,1772995,26300000.0,-24527005.0,24527005.0,-93.2585741444867,93.2585741444867
tt2114504,Woody Woodpecker,995230,26300000.0,-25304770.0,25304770.0,-96.21585551330799,96.21585551330799
tt4919268,Bad Boys 4,1453823,26300000.0,-24846177.0,24846177.0,-94.47215589353613,94.47215589353613
tt32549567,Rivers of Fate,2098861,26200000.0,-24101139.0,24101139.0,-91.98908015267176,91.98908015267176
tt8323702,Worst Roommate Ever,1287624,26200000.0,-24912376.0,24912376.0,-95.08540458015268,95.08540458015268
tt1464335,Uncharted,1322090,26200000.0,-24877910.0,24877910.0,-94.95385496183206,94.95385496183206
tt8323702,Worst Roommate Ever,1416386,26200000.0,-24783614.0,24783614.0,-94.5939465648855,94.5939465648855
tt8323702,Worst Roommate Ever,1416386,26200000.0,-24783614.0,24783614.0,-94.5939465648855,94.5939465648855
tt27898511,Trigger,2569031,26100000.0,-23530969.0,23530969.0,-90.156969348659,90.156969348659
tt27843798,Untitled Siddharth Anand/Saif Ali Khan Project,764137,26000000.0,-25235863.0,25235863.0,-97.06101153846154,97.06101153846154
tt38457052,Aileen: Queen of the Serial Killers,1256525,25800000.0,-24543475.0,24543475.0,-95.12974806201551,95.12974806201551
tt7556122,The Old Guard,1009101,25700000.0,-24690899.0,24690899.0,-96.07353696498055,96.07353696498055
tt26340238,Murdaugh Murders: A Southern Scandal,1369289,25700000.0,-24330711.0,24330711.0,-94.67202723735409,94.67202723735409
tt26340238,Murdaugh Murders: A Southern Scandal,1369289,25700000.0,-24330711.0,24330711.0,-94.67202723735409,94.67202723735409
tt36754289,She Said Maybe,1599328,25600000.0,-24000672.0,24000672.0,-93.752625,93.752625
tt18347622,Bodies,1052256,25600000.0,-24547744.0,24547744.0,-95.889625,95.889625
tt5090568,Transformers: Rise of the Beasts,1582926,25600000.0,-24017074.0,24017074.0,-93.8166953125,93.8166953125
tt18347622,Bodies,2291771,25600000.0,-23308229.0,23308229.0,-91.04776953125,91.04776953125
tt35456246,American Manhunt: O.J. Simpson,1726720,25500000.0,-23773280.0,23773280.0,-93.22854901960784,93.22854901960784
tt32307741,"Ashley Madison: Sex, Lies & Scandal",1498316,25300000.0,-23801684.0,23801684.0,-94.0778023715415,94.0778023715415
tt13720112,The Empress,2043196,25200000.0,-23156804.0,23156804.0,-91.89207936507935,91.89207936507935
tt13720112,The Empress,2043196,25200000.0,-23156804.0,23156804.0,-91.89207936507935,91.89207936507935
tt13720112,The Empress,1857451,25200000.0,-23342549.0,23342549.0,-92.6291626984127,92.6291626984127
tt31137117,Untitled Nathan Carman Documentary,769991,25100000.0,-24330009.0,24330009.0,-96.93230677290838,96.93230677290838
tt5433138,F9,1342624,25100000.0,-23757376.0,23757376.0,-94.65090039840638,94.65090039840638
tt8400584,The Perfect Find,1171875,25000000.0,-23828125.0,23828125.0,-95.3125,95.3125
tt28243363,Sara: Woman in the Shadows,2103029,24900000.0,-22796971.0,22796971.0,-91.55410040160643,91.55410040160643
tt30876484,Just One Look,2290265,24700000.0,-22409735.0,22409735.0,-90.72767206477734,90.72767206477734
tt27540542,Lucky Baskhar,910306,24500000.0,-23589694.0,23589694.0,-96.28446530612244,96.28446530612244
tt9252156,Departure,1984250,24400000.0,-22415750.0,22415750.0,-91.86782786885246,91.86782786885246
tt9252156,Departure,1587400,24400000.0,-22812600.0,22812600.0,-93.49426229508197,93.49426229508197
tt9252156,Departure,1587400,24400000.0,-22812600.0,22812600.0,-93.49426229508197,93.49426229508197
tt33241853,Victoria Beckham,2058323,24400000.0,-22341677.0,22341677.0,-91.56425,91.56425
tt10062292,Never Have I Ever,2360538,24300000.0,-21939462.0,21939462.0,-90.28585185185185,90.28585185185185
tt10062292,Never Have I Ever,2145944,24300000.0,-22154056.0,22154056.0,-91.16895473251029,91.16895473251029
tt33293169,Mango,827224,24300000.0,-23472776.0,23472776.0,-96.59578600823046,96.59578600823046
tt10062292,Never Have I Ever,2145944,24300000.0,-22154056.0,22154056.0,-91.16895473251029,91.16895473251029
tt10062292,Never Have I Ever,1716755,24300000.0,-22583245.0,22583245.0,-92.9351646090535,92.9351646090535
tt30817586,The Search for Instagram's Worst Con Artist,1315707,24100000.0,-22784293.0,22784293.0,-94.54063485477178,94.54063485477178
tt6823368,Glass,1166013,24000000.0,-22833987.0,22833987.0,-95.1416125,95.1416125
tt31227221,Non Negotiable,1161377,23900000.0,-22738623.0,22738623.0,-95.1406820083682,95.1406820083682
tt28355490,Art of Love,1083704,23900000.0,-22816296.0,22816296.0,-95.46567364016735,95.46567364016735
tt8289930,Formula 1: Drive to Survive,2189559,23800000.0,-21610441.0,21610441.0,-90.80017226890756,90.80017226890756
tt8289930,Formula 1: Drive to Survive,1684276,23800000.0,-22115724.0,22115724.0,-92.92321008403361,92.92321008403361
tt23731242,Perfect Match,1908568,23800000.0,-21891432.0,21891432.0,-91.98080672268908,91.98080672268908
tt23731242,Perfect Match,1614942,23800000.0,-22185058.0,22185058.0,-93.2145294117647,93.2145294117647
tt23731242,Perfect Match,1614942,23800000.0,-22185058.0,22185058.0,-93.2145294117647,93.2145294117647
tt8289930,Formula 1: Drive to Survive,1347421,23800000.0,-22452579.0,22452579.0,-94.33856722689076,94.33856722689076
tt8289930,Formula 1: Drive to Survive,1347421,23800000.0,-22452579.0,22452579.0,-94.33856722689076,94.33856722689076
tt8289930,Formula 1: Drive to Survive,1852704,23800000.0,-21947296.0,21947296.0,-92.2155294117647,92.2155294117647
tt8289930,Formula 1: Drive to Survive,1852704,23800000.0,-21947296.0,21947296.0,-92.2155294117647,92.2155294117647
tt23731242,Perfect Match,1908568,23800000.0,-21891432.0,21891432.0,-91.98080672268908,91.98080672268908
tt8289930,Formula 1: Drive to Survive,2189559,23800000.0,-21610441.0,21610441.0,-90.80017226890756,90.80017226890756
tt8289930,Formula 1: Drive to Survive,1684276,23800000.0,-22115724.0,22115724.0,-92.92321008403361,92.92321008403361
tt35435624,Surviving Black Hawk Down,1665384,23700000.0,-22034616.0,22034616.0,-92.97306329113924,92.97306329113924
tt7959026,The Mule,1088642,23600000.0,-22511358.0,22511358.0,-95.38711016949154,95.38711016949154
tt33163756,Into the Fire: The Lost Daughter,1494055,23600000.0,-22105945.0,22105945.0,-93.66925847457627,93.66925847457627
tt4481414,Gifted,1162583,23600000.0,-22437417.0,22437417.0,-95.07380084745762,95.07380084745762
tt27787160,The Surrogacy,1375205,23500000.0,-22124795.0,22124795.0,-94.14806382978723,94.14806382978723
tt37218592,The Price of Confession,1760722,23400000.0,-21639278.0,21639278.0,-92.47554700854701,92.47554700854701
tt22073352,Burning Body,1562667,23400000.0,-21837333.0,21837333.0,-93.32193589743589,93.32193589743589
tt31223067,Prison Cell 211,1898634,23100000.0,-21201366.0,21201366.0,-91.7808051948052,91.7808051948052
tt4877122,The Emoji Movie,1056507,23100000.0,-22043493.0,22043493.0,-95.42637662337661,95.42637662337661
tt27542448,Take Care of Maya,958804,23000000.0,-22041196.0,22041196.0,-95.83128695652175,95.83128695652175
tt32063523,Bet,2331829,23000000.0,-20668171.0,20668171.0,-89.86161304347826,89.86161304347826
tt4649466,Kingsman: The Golden Circle,1119758,23000000.0,-21880242.0,21880242.0,-95.13148695652174,95.13148695652174
tt32063523,Bet,2331829,23000000.0,-20668171.0,20668171.0,-89.86161304347826,89.86161304347826
tt1961175,American Assassin,1038638,22900000.0,-21861362.0,21861362.0,-95.46446288209607,95.46446288209607
tt24871974,Subservience,742893,22900000.0,-22157107.0,22157107.0,-96.75592576419214,96.75592576419214
tt37610484,Is It Cake? Halloween,1522995,22900000.0,-21377005.0,21377005.0,-93.34936681222707,93.34936681222707
tt26548265,Maharaja,1017155,22900000.0,-21882845.0,21882845.0,-95.55827510917031,95.55827510917031
tt8008948,Den of Thieves 2: Pantera,1127771,22800000.0,-21672229.0,21672229.0,-95.05363596491227,95.05363596491227
tt21064598,Sullivan's Crossing,2563232,22800000.0,-20236768.0,20236768.0,-88.75775438596492,88.75775438596492
tt21064598,Sullivan's Crossing,2563232,22800000.0,-20236768.0,20236768.0,-88.75775438596492,88.75775438596492
tt21064598,Sullivan's Crossing,2168889,22800000.0,-20631111.0,20631111.0,-90.48732894736841,90.48732894736841
tt21064598,Sullivan's Crossing,2168889,22800000.0,-20631111.0,20631111.0,-90.48732894736841,90.48732894736841
tt32400599,Néro the Assassin,2369720,22700000.0,-20330280.0,20330280.0,-89.56070484581498,89.56070484581498
tt23744022,A Vampire in the Family,1160553,22700000.0,-21539447.0,21539447.0,-94.88743171806168,94.88743171806168
tt28288478,The Cage,1703309,22700000.0,-20996691.0,20996691.0,-92.49643612334802,92.49643612334802
tt28288478,The Cage,1441261,22700000.0,-21258739.0,21258739.0,-93.65083259911894,93.65083259911894
tt21955196,Stolen,852744,22600000.0,-21747256.0,21747256.0,-96.22679646017698,96.22679646017698
tt19891306,No Good Deed,1958993,22600000.0,-20641007.0,20641007.0,-91.33188938053097,91.33188938053097
tt33480540,This Is the Zodiac Speaking,1433093,22600000.0,-21166907.0,21166907.0,-93.65888053097345,93.65888053097345
tt15040002,CoComelon Lane,1347614,22500000.0,-21152386.0,21152386.0,-94.01060444444444,94.01060444444444
tt15040002,CoComelon Lane,1592635,22500000.0,-20907365.0,20907365.0,-92.92162222222223,92.92162222222223
tt15040002,CoComelon Lane,1592635,22500000.0,-20907365.0,20907365.0,-92.92162222222223,92.92162222222223
tt15040002,CoComelon Lane,1592635,22500000.0,-20907365.0,20907365.0,-92.92162222222223,92.92162222222223
tt15040002,CoComelon Lane,1592635,22500000.0,-20907365.0,20907365.0,-92.92162222222223,92.92162222222223
tt15040002,CoComelon Lane,1347614,22500000.0,-21152386.0,21152386.0,-94.01060444444444,94.01060444444444
tt29225198,Strong Girl Nam-soon,2015201,22400000.0,-20384799.0,20384799.0,-91.00356696428571,91.00356696428571
tt4244998,Alpha,1087715,22400000.0,-21312285.0,21312285.0,-95.14412946428571,95.14412946428571
tt13357140,Baki Hanma,2088061,22400000.0,-20311939.0,20311939.0,-90.67829910714286,90.67829910714286
tt13357140,Baki Hanma,1898237,22400000.0,-20501763.0,20501763.0,-91.52572767857143,91.52572767857143
tt18396952,The Ultimatum: Marry or Move On,1146869,22400000.0,-21253131.0,21253131.0,-94.88004910714287,94.88004910714287
tt29225198,Strong Girl Nam-soon,1500172,22400000.0,-20899828.0,20899828.0,-93.30280357142857,93.30280357142857
tt18396952,The Ultimatum: Marry or Move On,1261556,22400000.0,-21138444.0,21138444.0,-94.36805357142856,94.36805357142856
tt9663764,Aquaman and the Lost Kingdom,1458306,22400000.0,-20941694.0,20941694.0,-93.48970535714287,93.48970535714287
tt18396952,The Ultimatum: Marry or Move On,1261556,22400000.0,-21138444.0,21138444.0,-94.36805357142856,94.36805357142856
tt18396952,The Ultimatum: Marry or Move On,1490930,22400000.0,-20909070.0,20909070.0,-93.3440625,93.3440625
tt8801670,Son: The Guest,1089499,22400000.0,-21310501.0,21310501.0,-95.13616517857143,95.13616517857143
tt13064902,FUBAR,2539781,22300000.0,-19760219.0,19760219.0,-88.61084753363228,88.61084753363228
tt13064902,FUBAR,2149045,22300000.0,-20150955.0,20150955.0,-90.36302690582959,90.36302690582959
tt11384300,Furies,2019738,22200000.0,-20180262.0,20180262.0,-90.90208108108108,90.90208108108108
tt11384300,Furies,2386963,22200000.0,-19813037.0,19813037.0,-89.24791441441442,89.24791441441442
tt20672534,Zom 100: Bucket List of the Dead,1476460,22200000.0,-20723540.0,20723540.0,-93.34927927927929,93.34927927927929
tt23183618,A Perfect Story,1571645,22200000.0,-20628355.0,20628355.0,-92.92051801801802,92.92051801801802
tt27974068,Destined with You,2250455,22200000.0,-19949545.0,19949545.0,-89.86281531531532,89.86281531531532
tt28197236,Bad Surgeon: Love Under the Knife,922973,22100000.0,-21177027.0,21177027.0,-95.82365158371042,95.82365158371042
tt28197236,Bad Surgeon: Love Under the Knife,1480376,22100000.0,-20619624.0,20619624.0,-93.30146606334841,93.30146606334841
tt36455912,Heavenly Ever After,2066809,21900000.0,-19833191.0,19833191.0,-90.56251598173516,90.56251598173516
tt25274446,Physical: 100,1379114,21800000.0,-20420886.0,20420886.0,-93.67378899082568,93.67378899082568
tt25274446,Physical: 100,1629862,21800000.0,-20170138.0,20170138.0,-92.52356880733944,92.52356880733944
tt10655524,It Ends With Us,1569324,21800000.0,-20230676.0,20230676.0,-92.80126605504587,92.80126605504587
tt25274446,Physical: 100,1379114,21800000.0,-20420886.0,20420886.0,-93.67378899082568,93.67378899082568
tt12809988,Sweet Tooth,2138629,21700000.0,-19561371.0,19561371.0,-90.1445668202765,90.1445668202765
tt12809988,Sweet Tooth,2138629,21700000.0,-19561371.0,19561371.0,-90.1445668202765,90.1445668202765
tt26547864,The Conference,1406763,21700000.0,-20293237.0,20293237.0,-93.51722119815669,93.51722119815669
tt12809988,Sweet Tooth,2352492,21700000.0,-19347508.0,19347508.0,-89.15902304147465,89.15902304147465
tt15845610,A Man in Full,1535932,21700000.0,-20164068.0,20164068.0,-92.92197235023042,92.92197235023042
tt9362722,Spider-Man: Across the Spider-Verse,1606544,21600000.0,-19993456.0,19993456.0,-92.5622962962963,92.5622962962963
tt2906216,Dungeons & Dragons: Honor Among Thieves,1539216,21600000.0,-20060784.0,20060784.0,-92.874,92.874
tt28703559,Territory,2011685,21500000.0,-19488315.0,19488315.0,-90.64332558139535,90.64332558139535
tt6259380,Code 8,975107,21300000.0,-20324893.0,20324893.0,-95.42203286384976,95.42203286384976
tt29195231,Pact of Silence,1485556,21300000.0,-19814444.0,19814444.0,-93.02555868544601,93.02555868544601
tt17632862,The Brothers Sun,2247228,21300000.0,-19052772.0,19052772.0,-89.44963380281689,89.44963380281689
tt9218128,Untitled Gladiator Sequel,1506197,21300000.0,-19793803.0,19793803.0,-92.92865258215961,92.92865258215961
tt33484071,Sweet Bobby: My Catfish Nightmare,1112268,21200000.0,-20087732.0,20087732.0,-94.75345283018868,94.75345283018868
tt19869122,As Long As We Both Shall Live,1221716,21200000.0,-19978284.0,19978284.0,-94.23718867924529,94.23718867924529
tt32376945,Simone Biles Rising,1373868,21000000.0,-19626132.0,19626132.0,-93.45777142857142,93.45777142857142
tt8550732,Kaos,2192485,20800000.0,-18607515.0,18607515.0,-89.45920673076924,89.45920673076924
tt15671028,No Hard Feelings,1534633,20700000.0,-19165367.0,19165367.0,-92.58631400966183,92.58631400966183
tt6226232,Young Sheldon,1830197,20600000.0,-18769803.0,18769803.0,-91.11554854368931,91.11554854368931
tt6226232,Young Sheldon,2287746,20600000.0,-18312254.0,18312254.0,-88.89443689320389,88.89443689320389
tt6226232,Young Sheldon,2516521,20600000.0,-18083479.0,18083479.0,-87.7838786407767,87.7838786407767
tt6226232,Young Sheldon,1830197,20600000.0,-18769803.0,18769803.0,-91.11554854368931,91.11554854368931
tt6226232,Young Sheldon,1830197,20600000.0,-18769803.0,18769803.0,-91.11554854368931,91.11554854368931
tt6226232,Young Sheldon,1830197,20600000.0,-18769803.0,18769803.0,-91.11554854368931,91.11554854368931
tt6226232,Young Sheldon,2287746,20600000.0,-18312254.0,18312254.0,-88.89443689320389,88.89443689320389
tt31219594,The Dead Girls,2053388,20500000.0,-18446612.0,18446612.0,-89.98347317073171,89.98347317073171
tt14577874,It’s What’s Inside,847449,20400000.0,-19552551.0,19552551.0,-95.84583823529412,95.84583823529412
tt1001526,Megamind,1033957,20400000.0,-19366043.0,19366043.0,-94.93158333333334,94.93158333333334
tt25375256,The Signal,1515402,20300000.0,-18784598.0,18784598.0,-92.53496551724137,92.53496551724137
tt26426076,Geek Girl,2133715,20200000.0,-18066285.0,18066285.0,-89.43705445544555,89.43705445544555
tt30021427,Ferry 2,979961,20200000.0,-19220039.0,19220039.0,-95.14870792079208,95.14870792079208
tt26426076,Geek Girl,1080414,20200000.0,-19119586.0,19119586.0,-94.65141584158417,94.65141584158417
tt26426076,Geek Girl,2521663,20200000.0,-17678337.0,17678337.0,-87.5165198019802,87.5165198019802
tt30088797,Ricky Gervais: Armageddon,892058,20200000.0,-19307942.0,19307942.0,-95.5838712871287,95.5838712871287
tt19113292,Missing: The Lucie Blackman Case,1093542,20200000.0,-19106458.0,19106458.0,-94.58642574257425,94.58642574257425
tt11612120,Sweet Home,1719002,20100000.0,-18380998.0,18380998.0,-91.4477512437811,91.4477512437811
tt11612120,Sweet Home,2148752,20100000.0,-17951248.0,17951248.0,-89.30969154228856,89.30969154228856
tt21279806,Scoop,838735,20100000.0,-19261265.0,19261265.0,-95.82718905472638,95.82718905472638
tt26315488,Celebrity,1546907,20100000.0,-18553093.0,18553093.0,-92.30394527363184,92.30394527363184
tt11612120,Sweet Home,2363627,20100000.0,-17736373.0,17736373.0,-88.24066169154229,88.24066169154229
tt19267924,Choose Love,1175920,20000000.0,-18824080.0,18824080.0,-94.1204,94.1204
tt29338462,Hot Wheels Let's Race,1768450,20000000.0,-18231550.0,18231550.0,-91.15775000000001,91.15775000000001
tt27135274,Doctor Slump,2185081,20000000.0,-17814919.0,17814919.0,-89.074595,89.074595
tt23181388,Life on Our Planet,1593896,20000000.0,-18406104.0,18406104.0,-92.03052000000001,92.03052000000001
tt4630562,The Fate of the Furious,1062035,20000000.0,-18937965.0,18937965.0,-94.689825,94.689825
tt29338462,Hot Wheels Let's Race,1496381,20000000.0,-18503619.0,18503619.0,-92.518095,92.518095
tt29338462,Hot Wheels Let's Race,1496381,20000000.0,-18503619.0,18503619.0,-92.518095,92.518095
tt23181388,Life on Our Planet,1593896,20000000.0,-18406104.0,18406104.0,-92.03052000000001,92.03052000000001
tt30386970,You Are What You Eat: A Twin Experiment,1385351,19900000.0,-18514649.0,18514649.0,-93.03843718592965,93.03843718592965
tt11847842,The Tourist,1867891,19800000.0,-17932109.0,17932109.0,-90.56620707070707,90.56620707070707
tt11847842,The Tourist,2054680,19800000.0,-17745320.0,17745320.0,-89.62282828282828,89.62282828282828
tt26545708,Aftermath,755291,19800000.0,-19044709.0,19044709.0,-96.18539898989899,96.18539898989899
tt11262142,Bandidos,2235999,19700000.0,-17464001.0,17464001.0,-88.64975126903553,88.64975126903553
tt28301898,Spieleabend,807517,19700000.0,-18892483.0,18892483.0,-95.90092893401015,95.90092893401015
tt11262142,Bandidos,1891999,19700000.0,-17808001.0,17808001.0,-90.39594416243655,90.39594416243655
tt14833612,Castlevania: Nocturne,2000565,19500000.0,-17499435.0,17499435.0,-89.7406923076923,89.7406923076923
tt14833612,Castlevania: Nocturne,2000565,19500000.0,-17499435.0,17499435.0,-89.7406923076923,89.7406923076923
tt20917538,Bad Dinosaurs,1764570,19400000.0,-17635430.0,17635430.0,-90.90427835051547,90.90427835051547
tt7097896,Venom: Let There Be Carnage,1339309,19300000.0,-17960691.0,17960691.0,-93.06057512953367,93.06057512953367
tt35474026,Dog Days Out,1479733,19300000.0,-17820267.0,17820267.0,-92.3329896373057,92.3329896373057
tt29768334,Train Dreams,1144806,19300000.0,-18155194.0,18155194.0,-94.06836269430052,94.06836269430052
tt27843828,Gangs of Galicia,1441232,19200000.0,-17758768.0,17758768.0,-92.49358333333333,92.49358333333333
tt27843828,Gangs of Galicia,1703274,19200000.0,-17496726.0,17496726.0,-91.12878125,91.12878125
tt30368332,Miss Night and Day,1812063,18900000.0,-17087937.0,17087937.0,-90.41236507936507,90.41236507936507
tt13375076,The Pope's Exorcist,1009244,18900000.0,-17890756.0,17890756.0,-94.66008465608465,94.66008465608465
tt31183637,"The Program: Cons, Cults, and Kidnapping",1664301,18800000.0,-17135699.0,17135699.0,-91.14733510638298,91.14733510638298
tt31183637,The Program,988635,18800000.0,-17811365.0,17811365.0,-94.74130319148935,94.74130319148935
tt1745960,Top Gun: Maverick,1510603,18800000.0,-17289397.0,17289397.0,-91.96487765957447,91.96487765957447
